feature_id,canonical_token,valid_contexts,evaluated_contexts,total_contexts,passed,failure_reason
43053,,0,0,42,0,only 42 contexts
43052,kp,16,24,45,0,insufficient matching contexts
43054,,0,0,38,0,only 38 contexts
43055,,0,0,40,0,only 40 contexts
43056,,0,0,41,0,only 41 contexts
43057,si,1,24,45,0,insufficient matching contexts
43059,,0,0,39,0,only 39 contexts
43058,reader,4,24,45,0,insufficient matching contexts
43060,,0,24,45,0,insufficient matching contexts
43061,combined,1,24,45,0,insufficient matching contexts
43062,mathcal,23,24,45,1,
43063,better,2,24,45,0,insufficient matching contexts
43064,,0,0,40,0,only 40 contexts
43066,,0,0,44,0,only 44 contexts
43067,walks,1,24,45,0,insufficient matching contexts
43065,,0,0,44,0,only 44 contexts
43068,whatever,4,24,45,0,insufficient matching contexts
43069,would,2,24,45,0,insufficient matching contexts
43070,,0,0,41,0,only 41 contexts
43071,,0,24,45,0,insufficient matching contexts
43072,,0,0,42,0,only 42 contexts
43073,,0,0,42,0,only 42 contexts
43074,,0,0,38,0,only 38 contexts
43075,alcohol,2,24,45,0,insufficient matching contexts
43076,ation,2,24,45,0,insufficient matching contexts
43077,memo,24,24,45,1,
43078,,0,24,45,0,insufficient matching contexts
43079,,0,24,45,0,insufficient matching contexts
43080,,0,24,45,0,insufficient matching contexts
43082,obstacle,2,24,45,0,insufficient matching contexts
43081,ambassador,2,24,45,0,insufficient matching contexts
43084,more,11,24,45,0,insufficient matching contexts
43083,,0,0,41,0,only 41 contexts
43085,,0,0,39,0,only 39 contexts
43086,six,2,24,45,0,insufficient matching contexts
43087,,0,0,41,0,only 41 contexts
43088,used,4,24,45,0,insufficient matching contexts
43089,,0,0,44,0,only 44 contexts
43090,,0,24,45,0,insufficient matching contexts
43091,ix,2,24,45,0,insufficient matching contexts
43092,,0,0,42,0,only 42 contexts
43093,prepar,1,24,45,0,insufficient matching contexts
43094,,0,24,45,0,insufficient matching contexts
43095,super,24,24,45,1,
43096,an,8,24,45,0,insufficient matching contexts
43097,,0,24,45,0,insufficient matching contexts
43098,,0,0,42,0,only 42 contexts
43099,return,24,24,45,1,
43100,p,6,24,45,0,insufficient matching contexts
43101,,0,0,33,0,only 33 contexts
43102,industrial,4,24,45,0,insufficient matching contexts
43103,ter,24,24,45,1,
43104,,0,24,45,0,insufficient matching contexts
43105,high,24,24,45,1,
43106,,0,0,37,0,only 37 contexts
43107,,0,24,45,0,insufficient matching contexts
43109,,0,0,43,0,only 43 contexts
43108,,0,0,36,0,only 36 contexts
43110,camp,1,24,45,0,insufficient matching contexts
43111,,0,0,42,0,only 42 contexts
43112,,0,0,42,0,only 42 contexts
43113,,0,0,35,0,only 35 contexts
43114,in,17,24,45,0,insufficient matching contexts
43115,endif,1,24,45,0,insufficient matching contexts
43116,,0,0,42,0,only 42 contexts
43117,of,3,24,45,0,insufficient matching contexts
43118,source,3,24,45,0,insufficient matching contexts
43119,irc,4,24,45,0,insufficient matching contexts
43120,pledge,10,24,45,0,insufficient matching contexts
43121,news,3,24,45,0,insufficient matching contexts
43122,pa,1,24,45,0,insufficient matching contexts
43123,issues,2,24,45,0,insufficient matching contexts
43124,,0,0,44,0,only 44 contexts
43125,formation,6,24,45,0,insufficient matching contexts
43126,,0,24,45,0,insufficient matching contexts
43127,,0,0,41,0,only 41 contexts
43128,neon,1,24,45,0,insufficient matching contexts
43129,,0,24,45,0,insufficient matching contexts
43130,as,7,24,45,0,insufficient matching contexts
43131,road,1,24,45,0,insufficient matching contexts
43132,vation,2,24,45,0,insufficient matching contexts
43133,,0,0,25,0,only 25 contexts
43134,,0,24,45,0,insufficient matching contexts
43135,,0,24,45,0,insufficient matching contexts
43136,being,22,24,45,1,
43137,is,24,24,45,1,
43138,http,24,24,45,1,
43139,first,3,24,45,0,insufficient matching contexts
43140,,0,0,42,0,only 42 contexts
43141,,0,0,37,0,only 37 contexts
43142,,0,24,45,0,insufficient matching contexts
43143,,0,24,45,0,insufficient matching contexts
43145,,0,0,40,0,only 40 contexts
43144,,0,0,43,0,only 43 contexts
43147,to,1,24,45,0,insufficient matching contexts
43146,,0,0,41,0,only 41 contexts
43148,,0,24,45,0,insufficient matching contexts
43149,,0,24,45,0,insufficient matching contexts
43150,parents,24,24,45,1,
43151,,0,0,29,0,only 29 contexts
43152,this,10,24,45,0,insufficient matching contexts
43153,campaign,2,24,45,0,insufficient matching contexts
43154,of,24,24,45,1,
43156,,0,0,43,0,only 43 contexts
43155,void,1,24,45,0,insufficient matching contexts
43157,of,24,24,45,1,
43158,,0,0,30,0,only 30 contexts
43159,concede,2,24,45,0,insufficient matching contexts
43160,,0,24,45,0,insufficient matching contexts
43161,,0,24,45,0,insufficient matching contexts
43162,with,14,24,45,0,insufficient matching contexts
43163,included,7,24,45,0,insufficient matching contexts
43164,,0,0,35,0,only 35 contexts
43165,,0,0,43,0,only 43 contexts
43166,run,6,24,45,0,insufficient matching contexts
43167,multiple,24,24,45,1,
43168,at,1,24,45,0,insufficient matching contexts
43169,of,2,24,45,0,insufficient matching contexts
43170,deleted,4,24,45,0,insufficient matching contexts
43171,,0,0,40,0,only 40 contexts
43173,,0,0,42,0,only 42 contexts
43172,service,3,24,45,0,insufficient matching contexts
43174,ney,7,24,45,0,insufficient matching contexts
43176,,0,24,45,0,insufficient matching contexts
43175,love,24,24,45,1,
43177,,0,0,44,0,only 44 contexts
43178,,0,0,44,0,only 44 contexts
43179,,0,0,41,0,only 41 contexts
43181,recognize,9,24,45,0,insufficient matching contexts
43180,,0,0,43,0,only 43 contexts
43184,,0,24,45,0,insufficient matching contexts
43182,,0,0,26,0,only 26 contexts
43183,map,2,24,45,0,insufficient matching contexts
43185,advisor,1,24,45,0,insufficient matching contexts
43186,,0,24,45,0,insufficient matching contexts
43187,,0,0,39,0,only 39 contexts
43189,,0,24,45,0,insufficient matching contexts
43188,castic,1,24,45,0,insufficient matching contexts
43190,,0,24,45,0,insufficient matching contexts
43192,single,10,24,45,0,insufficient matching contexts
43191,,0,0,44,0,only 44 contexts
43193,clair,1,24,45,0,insufficient matching contexts
43194,,0,0,39,0,only 39 contexts
43196,molecular,24,24,45,1,
43195,indian,2,24,45,0,insufficient matching contexts
43197,,0,24,45,0,insufficient matching contexts
43198,and,15,24,45,0,insufficient matching contexts
43201,,0,24,45,0,insufficient matching contexts
43200,heaven,24,24,45,1,
43202,,0,0,41,0,only 41 contexts
43204,highly,1,24,45,0,insufficient matching contexts
43203,,0,24,45,0,insufficient matching contexts
43199,,0,24,45,0,insufficient matching contexts
43205,the,1,24,45,0,insufficient matching contexts
43206,application,24,24,45,1,
43208,denied,24,24,45,1,
43207,,0,24,45,0,insufficient matching contexts
43209,,0,24,45,0,insufficient matching contexts
43210,government,10,24,45,0,insufficient matching contexts
43211,,0,0,43,0,only 43 contexts
43212,literate,2,24,45,0,insufficient matching contexts
43213,,0,24,45,0,insufficient matching contexts
43214,,0,0,31,0,only 31 contexts
43215,before,23,24,45,1,
43216,,0,24,45,0,insufficient matching contexts
43217,,0,24,45,0,insufficient matching contexts
43218,life,4,24,45,0,insufficient matching contexts
43219,,0,0,41,0,only 41 contexts
43221,member,1,24,45,0,insufficient matching contexts
43220,,0,0,42,0,only 42 contexts
43222,,0,0,43,0,only 43 contexts
43223,meters,2,24,45,0,insufficient matching contexts
43224,,0,24,45,0,insufficient matching contexts
43225,,0,24,45,0,insufficient matching contexts
43226,ring,22,24,45,1,
43227,want,3,24,45,0,insufficient matching contexts
43228,,0,24,45,0,insufficient matching contexts
43230,as,24,24,45,1,
43231,hall,24,24,45,1,
43229,we,24,24,45,1,
43232,covid,2,24,45,0,insufficient matching contexts
43233,,0,0,41,0,only 41 contexts
43235,radius,24,24,45,1,
43237,as,12,24,45,0,insufficient matching contexts
43236,forward,1,24,45,0,insufficient matching contexts
43238,serializer,3,24,45,0,insufficient matching contexts
43240,,0,0,43,0,only 43 contexts
43241,,0,24,45,0,insufficient matching contexts
43242,that,11,24,45,0,insufficient matching contexts
43239,to,24,24,45,1,
43243,,0,0,44,0,only 44 contexts
43245,,0,0,38,0,only 38 contexts
43234,,0,0,29,0,only 29 contexts
43244,fluor,1,24,45,0,insufficient matching contexts
43246,ry,3,24,45,0,insufficient matching contexts
43248,,0,0,42,0,only 42 contexts
43249,citizen,3,24,45,0,insufficient matching contexts
43251,edo,4,24,45,0,insufficient matching contexts
43252,hunter,24,24,45,1,
43254,,0,24,45,0,insufficient matching contexts
43253,,0,24,45,0,insufficient matching contexts
43255,,0,0,43,0,only 43 contexts
43256,interpretation,19,24,45,0,insufficient matching contexts
43250,mach,13,24,45,0,insufficient matching contexts
43258,machinery,6,24,45,0,insufficient matching contexts
43257,scala,5,24,45,0,insufficient matching contexts
43259,a,11,24,45,0,insufficient matching contexts
43260,,0,0,44,0,only 44 contexts
43247,michigan,14,24,45,0,insufficient matching contexts
43261,padding,20,24,45,0,insufficient matching contexts
43262,,0,0,41,0,only 41 contexts
43263,,0,24,45,0,insufficient matching contexts
43264,can,3,24,45,0,insufficient matching contexts
43265,formation,3,24,45,0,insufficient matching contexts
43266,often,24,24,45,1,
43267,took,1,24,45,0,insufficient matching contexts
43271,,0,0,44,0,only 44 contexts
43269,,0,24,45,0,insufficient matching contexts
43270,tell,1,24,45,0,insufficient matching contexts
43268,,0,24,45,0,insufficient matching contexts
43272,,0,0,44,0,only 44 contexts
43273,,0,0,44,0,only 44 contexts
43274,,0,0,37,0,only 37 contexts
43275,,0,24,45,0,insufficient matching contexts
43278,f,5,24,45,0,insufficient matching contexts
43277,,0,0,36,0,only 36 contexts
43276,,0,24,45,0,insufficient matching contexts
43279,ross,13,24,45,0,insufficient matching contexts
43280,,0,0,41,0,only 41 contexts
43282,,0,0,30,0,only 30 contexts
43281,,0,24,45,0,insufficient matching contexts
43283,,0,0,43,0,only 43 contexts
43284,november,3,24,45,0,insufficient matching contexts
43287,,0,0,40,0,only 40 contexts
43286,listener,6,24,45,0,insufficient matching contexts
43290,,0,0,44,0,only 44 contexts
43289,,0,0,40,0,only 40 contexts
43291,,0,24,45,0,insufficient matching contexts
43285,,0,24,45,0,insufficient matching contexts
43288,,0,24,45,0,insufficient matching contexts
43292,,0,24,45,0,insufficient matching contexts
43293,dismiss,17,24,45,0,insufficient matching contexts
43294,jasmine,1,24,45,0,insufficient matching contexts
43295,,0,24,45,0,insufficient matching contexts
43297,lot,24,24,45,1,
43299,,0,0,37,0,only 37 contexts
43296,like,24,24,45,1,
43298,eta,24,24,45,1,
43300,re,24,24,45,1,
43301,,0,0,43,0,only 43 contexts
43302,,0,24,45,0,insufficient matching contexts
43303,fs,1,24,45,0,insufficient matching contexts
43304,,0,24,45,0,insufficient matching contexts
43306,,0,0,43,0,only 43 contexts
43305,approximately,1,24,45,0,insufficient matching contexts
43307,board,5,24,45,0,insufficient matching contexts
43309,kiss,4,24,45,0,insufficient matching contexts
43308,,0,24,45,0,insufficient matching contexts
43310,,0,0,38,0,only 38 contexts
43311,story,2,24,45,0,insufficient matching contexts
43312,made,2,24,45,0,insufficient matching contexts
43315,,0,0,32,0,only 32 contexts
43313,man,7,24,45,0,insufficient matching contexts
43314,,0,0,35,0,only 35 contexts
43316,fast,5,24,45,0,insufficient matching contexts
43317,channel,24,24,45,1,
43319,,0,24,45,0,insufficient matching contexts
43318,page,5,24,45,0,insufficient matching contexts
43320,,0,0,42,0,only 42 contexts
43323,left,3,24,45,0,insufficient matching contexts
43322,faz,2,24,45,0,insufficient matching contexts
43324,,0,24,45,0,insufficient matching contexts
43325,,0,0,41,0,only 41 contexts
43321,null,2,24,45,0,insufficient matching contexts
43327,neither,1,24,45,0,insufficient matching contexts
43326,,0,24,45,0,insufficient matching contexts
43328,,0,24,45,0,insufficient matching contexts
43329,as,1,24,45,0,insufficient matching contexts
43330,themselves,3,24,45,0,insufficient matching contexts
43331,a,2,24,45,0,insufficient matching contexts
43332,,0,24,45,0,insufficient matching contexts
43333,,0,0,40,0,only 40 contexts
43335,earlier,14,24,45,0,insufficient matching contexts
43334,ok,16,24,45,0,insufficient matching contexts
43336,trials,2,24,45,0,insufficient matching contexts
43337,,0,0,38,0,only 38 contexts
43338,,0,0,40,0,only 40 contexts
43339,proxy,1,24,45,0,insufficient matching contexts
43341,,0,0,40,0,only 40 contexts
43343,,0,0,41,0,only 41 contexts
43342,cover,2,24,45,0,insufficient matching contexts
43340,,0,0,41,0,only 41 contexts
43344,dj,2,24,45,0,insufficient matching contexts
43345,of,1,24,45,0,insufficient matching contexts
43346,setonaction,2,24,45,0,insufficient matching contexts
43347,,0,0,41,0,only 41 contexts
43348,,0,0,38,0,only 38 contexts
43349,,0,24,45,0,insufficient matching contexts
43350,,0,0,44,0,only 44 contexts
43351,right,1,24,45,0,insufficient matching contexts
43352,,0,24,45,0,insufficient matching contexts
43353,,0,0,40,0,only 40 contexts
43354,never,2,24,45,0,insufficient matching contexts
43355,eq,2,24,45,0,insufficient matching contexts
43356,packages,1,24,45,0,insufficient matching contexts
43357,,0,0,42,0,only 42 contexts
43358,radi,1,24,45,0,insufficient matching contexts
43359,,0,24,45,0,insufficient matching contexts
43360,of,24,24,45,1,
43361,an,7,24,45,0,insufficient matching contexts
43362,,0,24,45,0,insufficient matching contexts
43363,,0,0,44,0,only 44 contexts
43364,,0,0,43,0,only 43 contexts
43365,homo,1,24,45,0,insufficient matching contexts
43366,,0,0,32,0,only 32 contexts
43367,,0,0,44,0,only 44 contexts
43368,patents,1,24,45,0,insufficient matching contexts
43369,,0,0,41,0,only 41 contexts
43371,biochemistry,7,24,45,0,insufficient matching contexts
43370,week,1,24,45,0,insufficient matching contexts
43372,we,24,24,45,1,
43373,,0,0,43,0,only 43 contexts
43374,evil,24,24,45,1,
43376,as,1,24,45,0,insufficient matching contexts
43375,,0,0,42,0,only 42 contexts
43377,,0,24,45,0,insufficient matching contexts
43379,institute,24,24,45,1,
43378,ha,1,24,45,0,insufficient matching contexts
43380,,0,0,41,0,only 41 contexts
43381,to,24,24,45,1,
43382,,0,24,45,0,insufficient matching contexts
43383,,0,0,43,0,only 43 contexts
43384,foil,7,24,45,0,insufficient matching contexts
43387,to,1,24,45,0,insufficient matching contexts
43385,,0,0,42,0,only 42 contexts
43386,,0,0,39,0,only 39 contexts
43388,and,24,24,45,1,
43389,,0,0,40,0,only 40 contexts
43390,can,6,24,45,0,insufficient matching contexts
43391,margin,2,24,45,0,insufficient matching contexts
43392,and,24,24,45,1,
43393,indian,3,24,45,0,insufficient matching contexts
43394,,0,0,40,0,only 40 contexts
43395,,0,0,27,0,only 27 contexts
43396,capsule,2,24,45,0,insufficient matching contexts
43397,,0,0,42,0,only 42 contexts
43398,,0,0,42,0,only 42 contexts
43399,,0,0,32,0,only 32 contexts
43400,screen,7,24,45,0,insufficient matching contexts
43401,,0,0,42,0,only 42 contexts
43402,,0,0,37,0,only 37 contexts
43403,type,4,24,45,0,insufficient matching contexts
43404,,0,0,39,0,only 39 contexts
43405,,0,24,45,0,insufficient matching contexts
43406,,0,0,41,0,only 41 contexts
43407,isvalid,1,24,45,0,insufficient matching contexts
43408,,0,0,42,0,only 42 contexts
43410,village,24,24,45,1,
43409,mac,1,24,45,0,insufficient matching contexts
43411,,0,0,43,0,only 43 contexts
43412,between,24,24,45,1,
43413,,0,0,40,0,only 40 contexts
43414,ith,10,24,45,0,insufficient matching contexts
43415,platform,7,24,45,0,insufficient matching contexts
43416,,0,0,30,0,only 30 contexts
43418,should,1,24,45,0,insufficient matching contexts
43417,scientist,1,24,45,0,insufficient matching contexts
43419,manage,13,24,45,0,insufficient matching contexts
43420,,0,0,42,0,only 42 contexts
43421,c,1,24,45,0,insufficient matching contexts
43422,ryan,2,24,45,0,insufficient matching contexts
43423,,0,0,40,0,only 40 contexts
43424,,0,0,43,0,only 43 contexts
43425,,0,0,43,0,only 43 contexts
43426,,0,0,42,0,only 42 contexts
43427,accuracy,14,24,45,0,insufficient matching contexts
43428,profession,23,24,45,1,
43429,,0,24,45,0,insufficient matching contexts
43431,,0,0,43,0,only 43 contexts
43432,us,3,24,45,0,insufficient matching contexts
43430,defic,1,24,45,0,insufficient matching contexts
43433,,0,24,45,0,insufficient matching contexts
43434,,0,24,45,0,insufficient matching contexts
43435,s,2,24,45,0,insufficient matching contexts
43436,gonna,8,24,45,0,insufficient matching contexts
43437,dogs,1,24,45,0,insufficient matching contexts
43439,werden,1,24,45,0,insufficient matching contexts
